x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.5917640328407288,0.17345604300498962,-4.027474176382384e-07,0.5522404313087463,0.2861912250518799,-0.12104418128728867,0.46693116426467896,0.3461190462112427,-0.1765025109052658,0.3745501935482025,0.40077880024909973,-0.19670896232128143,0.3040603697299957,0.4797903299331665,-0.20734474062919617,0.38218286633491516,0.13209268450737,-0.1969078630208969,0.23126228153705597,0.19429796934127808,-0.21229355037212372,0.19061920046806335,0.277008593082428,-0.19467534124851227,0.181329607963562,0.3506060242652893,-0.1764470934867859,0.369174987077713,0.0760193020105362,-0.12249834835529327,0.24639327824115753,0.20122244954109192,-0.12741582095623016,0.2605838179588318,0.30690035223960876,-0.10002142190933228,0.2891882359981537,0.3585953712463379,-0.08359011262655258,0.3628062307834625,0.06317503750324249,-0.047949761152267456,0.261635422706604,0.184890016913414,-0.055350564420223236,0.2838982343673706,0.2714376747608185,-0.04150225967168808,0.3167596161365509,0.319563090801239,-0.03552854061126709,0.3572179675102234,0.07000814378261566,0.02036299556493759,0.29318323731422424,0.15987934172153473,0.007552222814410925,0.30458080768585205,0.22615377604961395,0.005627095233649015,0.3290000557899475,0.2692203223705292,0.004716713447123766,pinch
0.6268724203109741,0.17453479766845703,-5.855048925695883e-07,0.5828738808631897,0.30887356400489807,-0.04278754070401192,0.48257163166999817,0.3907868266105652,-0.06189979612827301,0.37805458903312683,0.4320995509624481,-0.06337884813547134,0.3098083436489105,0.46451541781425476,-0.06017276272177696,0.44272899627685547,0.26383349299430847,-0.12035147845745087,0.3293716311454773,0.39938241243362427,-0.13527607917785645,0.2907413840293884,0.4751564562320709,-0.12508894503116608,0.2637482285499573,0.5275266170501709,-0.11479534953832626,0.4092395007610321,0.1809546798467636,-0.0944988802075386,0.2537761628627777,0.28675004839897156,-0.11684691160917282,0.21070952713489532,0.3718414008617401,-0.10221441090106964,0.19377301633358002,0.4369710385799408,-0.08757763355970383,0.3907831609249115,0.13982953131198883,-0.06234703212976456,0.26374801993370056,0.24268577992916107,-0.07965719699859619,0.258200466632843,0.32134178280830383,-0.06005176156759262,0.27014365792274475,0.3756221532821655,-0.04093008115887642,0.390069842338562,0.14018172025680542,-0.031050503253936768,0.3130365312099457,0.2396981120109558,-0.03614836931228638,0.3075547516345978,0.29804307222366333,-0.021060185506939888,0.31873977184295654,0.3399912714958191,-0.0064947097562253475,pinch
0.6387277841567993,0.1757105588912964,-4.306344010274188e-07,0.5931752324104309,0.32419222593307495,0.003689984092488885,0.508044958114624,0.40479761362075806,0.0027418138924986124,0.4139399528503418,0.43653178215026855,0.006944653578102589,0.3503938317298889,0.4556123912334442,0.01442605908960104,0.4547092914581299,0.3336852192878723,-0.06675135344266891,0.32758551836013794,0.45228177309036255,-0.06983111798763275,0.2874588668346405,0.4957079291343689,-0.04620454087853432,0.2675703763961792,0.5115218758583069,-0.023495402187108994,0.4205792546272278,0.2392047643661499,-0.06346302479505539,0.27576398849487305,0.35634544491767883,-0.07990323752164841,0.24631568789482117,0.4241703152656555,-0.056106358766555786,0.24608737230300903,0.45852649211883545,-0.030044913291931152,0.40304484963417053,0.17050808668136597,-0.05264701694250107,0.27690982818603516,0.2696198523044586,-0.06011324003338814,0.2735210657119751,0.33763423562049866,-0.029843874275684357,0.2932921350002289,0.36606985330581665,-0.00042924119043163955,0.4039689302444458,0.13040857017040253,-0.03948259726166725,0.3179243206977844,0.21208932995796204,-0.028226373717188835,0.31184840202331543,0.27594682574272156,-0.00020284557831473649,0.3303983211517334,0.3033074140548706,0.025094443932175636,pinch
0.6391338109970093,0.153680220246315,-1.4085517818784865e-07,0.6002053618431091,0.3088768422603607,-0.0016699113184586167,0.5151486992835999,0.3907870650291443,-0.0009208389674313366,0.4227387011051178,0.4176105260848999,0.00742532080039382,0.36350083351135254,0.4279414713382721,0.01930229738354683,0.4503665268421173,0.32007110118865967,-0.055965304374694824,0.3228127956390381,0.4305252432823181,-0.05413450300693512,0.2773376703262329,0.47624796628952026,-0.03373907133936882,0.2509616017341614,0.5040374994277954,-0.014306704513728619,0.41478288173675537,0.2274380624294281,-0.04510838910937309,0.27721545100212097,0.33625802397727966,-0.05145834758877754,0.2426387220621109,0.4033394753932953,-0.030269943177700043,0.23150411248207092,0.4473118185997009,-0.007801897823810577,0.3999533951282501,0.16553178429603577,-0.02761945314705372,0.2871935963630676,0.2683221995830536,-0.02523663453757763,0.26254749298095703,0.3394875228404999,-0.001659917295910418,0.25958871841430664,0.38098621368408203,0.019876699894666672,0.40422865748405457,0.13560809195041656,-0.008344439789652824,0.33832138776779175,0.22799724340438843,0.007956047542393208,0.3247091472148895,0.29555636644363403,0.0316162034869194,0.32807111740112305,0.33492740988731384,0.05218189209699631,pinch
0.64115309715271,0.14747300744056702,-2.5566691874701064e-07,0.6062389612197876,0.30268046259880066,-0.013945598155260086,0.5237413644790649,0.396881639957428,-0.01925632171332836,0.43351373076438904,0.4404262900352478,-0.015755362808704376,0.37330561876296997,0.46709543466567993,-0.00854161474853754,0.4480956196784973,0.29560524225234985,-0.06829439103603363,0.32568591833114624,0.421714186668396,-0.07628237456083298,0.29121530055999756,0.4804338812828064,-0.06602156907320023,0.2798478901386261,0.5126252770423889,-0.053193364292383194,0.41168251633644104,0.20144641399383545,-0.057047683745622635,0.27765733003616333,0.3221975862979889,-0.06886043399572372,0.25622284412384033,0.40392211079597473,-0.055363185703754425,0.26482927799224854,0.45656853914260864,-0.039088185876607895,0.39898911118507385,0.14228346943855286,-0.04068174585700035,0.3053938150405884,0.2579502761363983,-0.04291248694062233,0.30080297589302063,0.33509495854377747,-0.02621624618768692,0.31482434272766113,0.37362682819366455,-0.01031115185469389,0.405028760433197,0.11839018762111664,-0.023680299520492554,0.34696444869041443,0.21756263077259064,-0.015180283226072788,0.34610313177108765,0.2829856872558594,0.003152974881231785,0.36235421895980835,0.31352168321609497,0.019727280363440514,pinch
0.6372247338294983,0.14164766669273376,-4.8087116510942e-07,0.6014282703399658,0.29421043395996094,-0.03008704073727131,0.5182363986968994,0.39195501804351807,-0.04197963327169418,0.42404571175575256,0.4466681182384491,-0.04241659492254257,0.3600255846977234,0.48545539379119873,-0.03720272332429886,0.4272633194923401,0.2530871033668518,-0.0772370919585228,0.32952290773391724,0.39366647601127625,-0.07865156978368759,0.3108557164669037,0.4605559706687927,-0.06276155263185501,0.3047138452529907,0.49973833560943604,-0.04897823929786682,0.3923555910587311,0.16955247521400452,-0.05668938532471657,0.2823314666748047,0.30706849694252014,-0.06921301037073135,0.27152925729751587,0.3962383568286896,-0.05630878731608391,0.28172847628593445,0.45299839973449707,-0.04287426173686981,0.38313189148902893,0.12280337512493134,-0.03152821213006973,0.3002535104751587,0.2482459992170334,-0.036598965525627136,0.30215632915496826,0.327288955450058,-0.022230949252843857,0.3205709755420685,0.37077200412750244,-0.009202057495713234,0.39219674468040466,0.10949006676673889,-0.007171285804361105,0.33998262882232666,0.20250964164733887,-0.004875488579273224,0.3392007350921631,0.267509400844574,0.005841209087520838,0.35421696305274963,0.30438679456710815,0.016159970313310623,pinch
0.6350644826889038,0.1365455538034439,-7.484129014301288e-07,0.6036361455917358,0.29380470514297485,-0.03820757940411568,0.5168050527572632,0.39918577671051025,-0.05616259202361107,0.41853970289230347,0.4519699811935425,-0.05916323885321617,0.3508675694465637,0.4835342764854431,-0.055248841643333435,0.43097302317619324,0.24621158838272095,-0.11170944571495056,0.3226727247238159,0.4078119993209839,-0.12189248204231262,0.3154703974723816,0.4835021495819092,-0.10171736031770706,0.3330768048763275,0.5194270610809326,-0.08175896108150482,0.3948272168636322,0.15684612095355988,-0.08726920187473297,0.27719977498054504,0.31559768319129944,-0.10893335193395615,0.29088282585144043,0.4069023132324219,-0.08930129557847977,0.3269135057926178,0.4508606493473053,-0.06881627440452576,0.38215357065200806,0.10642969608306885,-0.057075224816799164,0.2952023148536682,0.2502349019050598,-0.06840056926012039,0.3092139959335327,0.3323875069618225,-0.04802265390753746,0.3386283218860626,0.36861783266067505,-0.029819443821907043,0.3884579539299011,0.08933106064796448,-0.02765728533267975,0.33009275794029236,0.1962389051914215,-0.03062376193702221,0.3372652530670166,0.2677323520183563,-0.018242813646793365,0.360867440700531,0.3053186535835266,-0.005324086174368858,pinch
0.6412869691848755,0.12611471116542816,-7.109637181201833e-07,0.6051152348518372,0.2885434627532959,-0.04003988951444626,0.51344895362854,0.38168519735336304,-0.0573049932718277,0.41304677724838257,0.42341816425323486,-0.05916126072406769,0.34718483686447144,0.44478869438171387,-0.05340031534433365,0.4280950427055359,0.24093495309352875,-0.11061849445104599,0.318304181098938,0.409770131111145,-0.11808677017688751,0.3129993975162506,0.4866243600845337,-0.09524785727262497,0.3369569778442383,0.5192633271217346,-0.07361061871051788,0.3974383473396301,0.15216194093227386,-0.08427748829126358,0.27959829568862915,0.307088702917099,-0.10580107569694519,0.2905445396900177,0.4013509750366211,-0.08887813240289688,0.33000487089157104,0.44905298948287964,-0.0704851895570755,0.38951823115348816,0.10207498073577881,-0.052054498344659805,0.30302828550338745,0.24261796474456787,-0.06229037046432495,0.31404227018356323,0.3259924054145813,-0.04500751942396164,0.3451845049858093,0.3634222745895386,-0.02956376038491726,0.39829370379447937,0.08448763191699982,-0.020658493041992188,0.3399127721786499,0.19137278199195862,-0.022951733320951462,0.3453223705291748,0.2621789574623108,-0.012562420219182968,0.3697166442871094,0.2989654242992401,-0.0014385030372068286,pinch
0.633057177066803,0.1269531100988388,-6.515552399832814e-07,0.5947995185852051,0.28822556138038635,-0.01969759725034237,0.5031346082687378,0.3803330361843109,-0.027883337810635567,0.40902113914489746,0.40218228101730347,-0.024366945028305054,0.3482203185558319,0.4086722135543823,-0.015353492461144924,0.4343588352203369,0.2718152403831482,-0.09415340423583984,0.2926276922225952,0.4186338484287262,-0.10239993035793304,0.28566068410873413,0.48941320180892944,-0.07731214165687561,0.31389084458351135,0.5083450078964233,-0.052146729081869125,0.40028122067451477,0.17377707362174988,-0.07689139991998672,0.26049789786338806,0.3088207244873047,-0.09701535850763321,0.2885514497756958,0.3802591860294342,-0.07129695266485214,0.3364824056625366,0.3979666233062744,-0.04308067262172699,0.3890661299228668,0.11247971653938293,-0.05327162519097328,0.29928529262542725,0.24446025490760803,-0.06083302944898605,0.33333146572113037,0.30120018124580383,-0.035128261893987656,0.37324488162994385,0.30556389689445496,-0.012112921103835106,0.3950752317905426,0.08384126424789429,-0.02875778079032898,0.3397318720817566,0.19040487706661224,-0.024394169449806213,0.3612174987792969,0.2395167350769043,-0.004903510212898254,0.392388254404068,0.24369458854198456,0.013073312118649483,pinch
0.6455752849578857,0.12573851644992828,-5.234593345448957e-07,0.6003369092941284,0.28383612632751465,-0.041886106133461,0.4918007254600525,0.37109309434890747,-0.05792548134922981,0.37574297189712524,0.41737645864486694,-0.05878482386469841,0.29264312982559204,0.45148056745529175,-0.054486095905303955,0.4384778141975403,0.2491285651922226,-0.10106568783521652,0.3219469487667084,0.4011635482311249,-0.11142196506261826,0.2966304421424866,0.4754325747489929,-0.09671487659215927,0.29133808612823486,0.5111509561538696,-0.082412488758564,0.4072558879852295,0.15251539647579193,-0.07637207210063934,0.28273987770080566,0.29076796770095825,-0.09175705164670944,0.2953442335128784,0.3648703694343567,-0.07588130235671997,0.3269234597682953,0.396072655916214,-0.06107503920793533,0.39875808358192444,0.09666678309440613,-0.04748968034982681,0.30868029594421387,0.2286057025194168,-0.059464000165462494,0.3318582773208618,0.2895740270614624,-0.04175074025988579,0.3661845624446869,0.30459102988243103,-0.026781167834997177,0.40318745374679565,0.07712328433990479,-0.019418999552726746,0.3423134684562683,0.17838060855865479,-0.025257596746087074,0.36001962423324585,0.22884388267993927,-0.0135151706635952,0.3884934186935425,0.24125248193740845,-0.0023404492530971766,pinch
0.6381202340126038,0.13626760244369507,-5.271586474009382e-07,0.5872862339019775,0.2792542576789856,-0.0746850073337555,0.48375728726387024,0.3666529357433319,-0.11289821565151215,0.3792942464351654,0.42077013850212097,-0.12415008991956711,0.30999207496643066,0.47473418712615967,-0.12845027446746826,0.445771187543869,0.1971427947282791,-0.18441148102283478,0.33047395944595337,0.3362259268760681,-0.21056218445301056,0.29765015840530396,0.4208803176879883,-0.1991950273513794,0.28205519914627075,0.4880756735801697,-0.18529659509658813,0.4087919592857361,0.11995315551757812,-0.14132241904735565,0.29219850897789,0.2809690237045288,-0.1630716323852539,0.2915233075618744,0.3746269941329956,-0.13390709459781647,0.31045401096343994,0.4315205216407776,-0.11166533082723618,0.3900010883808136,0.08513712882995605,-0.09338661283254623,0.29765376448631287,0.24379010498523712,-0.1064557209610939,0.31189656257629395,0.3186873197555542,-0.07386603206396103,0.33812427520751953,0.35687923431396484,-0.05048898980021477,0.38741618394851685,0.08384856581687927,-0.04930221289396286,0.32955747842788696,0.20423635840415955,-0.057378873229026794,0.33689576387405396,0.2742207944393158,-0.042613882571458817,0.35768789052963257,0.3147454559803009,-0.02991565316915512,pinch
0.6195893287658691,0.08002503216266632,-8.044735295698047e-07,0.574341893196106,0.19998140633106232,-0.09241137653589249,0.4915671944618225,0.2935425043106079,-0.1338237076997757,0.4119150638580322,0.3871939778327942,-0.14787477254867554,0.3681148290634155,0.46700236201286316,-0.15426960587501526,0.39699143171310425,0.07630625367164612,-0.15901151299476624,0.31000328063964844,0.26427581906318665,-0.17257851362228394,0.3035132884979248,0.36774584650993347,-0.16249816119670868,0.3044587969779968,0.450638085603714,-0.15426763892173767,0.36841920018196106,0.02446281909942627,-0.10630837082862854,0.27845948934555054,0.22649219632148743,-0.12466298788785934,0.289474219083786,0.33455896377563477,-0.1204400435090065,0.30980584025382996,0.4112415611743927,-0.12082873284816742,0.36083176732063293,0.010185569524765015,-0.05014757066965103,0.2904027998447418,0.18911050260066986,-0.06184053048491478,0.3042888045310974,0.2794680893421173,-0.060677286237478256,0.32575148344039917,0.34049373865127563,-0.06382503360509872,0.36851638555526733,0.02106483280658722,0.0011174906976521015,0.32488930225372314,0.15021853148937225,-0.019403640180826187,0.33491578698158264,0.22131143510341644,-0.0301922969520092,0.3487340211868286,0.272657185792923,-0.03672550991177559,pinch
